# This file is generated; do not edit manually.
# cache: cb77808 Cache version 2026-08-19-rev240
id,ambient,contrast,render_priority
15368,0,0,1
15369,0,0,1
15370,0,0,1
15371,0,0,1
15372,0,0,1
15373,0,0,1
15374,0,0,1
15375,0,0,1
15376,0,0,1
15377,0,0,1
15378,0,0,1
15379,0,0,1
15380,0,0,1
15381,0,0,1
15382,0,0,1
15385,10,50,0
15386,0,0,1
15387,10,100,0
15388,-20,150,0
15389,10,100,0
15390,0,0,1
15391,0,0,1
15392,0,0,1
15393,0,0,1
15396,10,50,0
15397,10,50,0
15398,10,50,0
15399,10,50,0
15401,10,50,0
15402,10,50,0
15403,10,50,0
15404,10,50,0
15405,10,50,0
15412,10,50,0
15413,20,100,0
15414,20,100,0
15415,15,100,0
15416,15,100,0
15417,15,100,0
15418,15,100,0
15419,0,75,0
15420,0,75,0
15421,10,75,0
15422,10,75,0
15423,10,75,0
15424,10,75,0
15425,15,100,0
15426,15,100,0
15427,15,100,0
15430,20,100,0
15431,20,100,0
15432,20,100,0
15436,30,100,0
15437,15,100,0
15438,15,100,0
15439,15,100,0
15459,0,0,1
15460,0,0,1
15461,0,0,1
15462,0,0,1
15463,0,0,1
15464,0,0,1
15465,0,0,1
15466,0,0,1
15467,0,0,1
15468,0,0,1
15469,0,0,1
15470,0,0,1
15471,0,0,1
15472,0,0,1
15473,0,0,1
15474,0,0,1
15475,0,0,1
15476,15,100,1
15477,0,0,1
15478,0,0,1
15479,0,0,1
15480,0,0,1
15481,0,0,1
15482,0,0,1
15483,0,0,1
15484,0,0,1
15485,0,0,1
15486,0,0,1
15487,0,0,1
15488,0,0,1
15489,0,0,1
15490,-5,0,0
15491,30,-440,0
15492,30,-440,0
15497,20,100,0
15498,20,100,0
15500,10,150,0
15502,25,100,0
15503,25,100,0
15504,10,150,0
15547,30,150,0
15548,10,500,1
15549,0,0,1
15551,0,0,1
15552,0,0,1
15554,25,100,1
15555,0,0,1
15556,0,220,1
15557,60,0,1
15559,0,0,1
15563,0,0,1
15564,0,0,1
15569,30,0,0
15570,30,150,0
15571,0,380,0
15572,40,0,0
15573,40,0,0
15574,60,0,0
15575,20,150,0
15576,30,150,0
15577,30,150,1
15578,0,0,1
15579,0,0,1
15580,0,0,1
15586,30,50,0
15587,30,50,0
15588,30,50,0
15590,30,50,0
15591,30,50,0
15592,30,50,0
15593,30,50,0
15594,30,50,0
15595,30,50,0
15596,30,50,0
15597,30,50,0
15598,30,50,0
15599,30,50,0
15600,30,50,0
15601,0,0,1
15602,0,0,1
15603,0,0,1
15604,0,0,1
15605,0,0,1
15608,30,500,1
15609,10,100,0
15611,25,150,0
15613,30,0,0
15614,30,0,0
15615,10,0,0
15618,30,0,0
15619,30,0,0
15620,30,0,0
15630,0,0,1
15636,0,0,1
15637,0,0,1
15639,0,0,1
15640,0,0,1
15641,0,0,1
15642,10,300,0
15643,10,300,0
15644,10,300,0
15663,0,0,1
15670,0,0,1
15671,0,0,1
15688,20,150,1
15689,0,0,1
15690,0,0,1
15691,0,0,1
15692,0,0,1
15693,0,0,1
15694,0,0,1
15695,10,500,1
15696,25,100,1
15697,0,0,1
15698,0,0,1
15699,60,0,1
15700,0,0,1
15701,10,300,0
15702,10,300,0
15703,10,300,0
15704,10,300,0
15705,10,300,0
15706,10,300,0
15711,0,0,1
15723,0,0,1
15724,0,0,1
15725,0,0,1
15726,0,0,1
15735,0,0,1
15741,30,150,1
15742,30,150,1
15743,30,150,0
15747,0,100,1
15748,0,0,1
15749,0,0,1
15750,0,0,1
15751,0,0,1
15752,0,0,1
15753,0,0,1
15755,0,0,1
15757,0,100,0
15758,10,100,0
15759,15,0,0
15761,10,100,0
15765,10,100,0
15766,10,100,0
15767,10,100,0
15768,10,100,0
15769,10,100,0
15770,10,100,0
15774,0,0,1
15775,0,0,1
15833,0,0,1
15834,0,0,1
15835,0,0,1
15836,-25,0,0
15838,0,0,1
15840,0,0,1
15841,0,0,1
15842,0,0,1
15843,0,0,1
15844,0,0,1
15845,0,0,1
15846,0,0,1
15847,0,0,1
15848,0,0,1
15849,0,0,1
15850,0,0,1
15851,0,0,1
15852,0,0,1
15853,0,0,1
15854,0,0,1
15855,0,0,1
15856,0,0,1
15857,0,0,1
15858,0,0,1
15859,0,0,1
15860,0,0,1
15861,0,0,1
15862,0,0,1
15863,0,0,1
15864,0,0,1
15865,0,0,1
15866,0,0,1
15867,0,0,1
15868,0,0,1
15869,0,0,1
15870,0,0,1
15871,0,0,1
15872,0,0,1
15873,0,0,1
15874,0,0,1
15875,0,0,1
15876,0,0,1
15877,0,0,1
15878,0,0,1
15879,0,0,1
15880,0,0,1
15881,0,0,1
15882,0,0,1
15883,0,0,1
15884,0,0,1
15885,0,0,1
15886,0,0,1
15887,0,0,1
15888,0,0,1
15889,0,0,1
15890,0,0,1
15891,0,0,1
15892,0,0,1
15893,0,0,1
15894,10,100,1
15895,0,0,1
15896,0,0,1
15897,0,0,1
15898,0,0,1
15899,0,0,1
15900,0,0,1
15901,0,0,1
15902,0,0,1
15903,0,0,1
15904,0,0,1
15905,0,0,1
15906,0,0,1
15907,0,0,1
15908,0,0,1
15909,0,0,1
15910,0,0,1
15911,10,100,1
15912,10,100,1
15913,0,0,1
15914,0,0,1
15915,0,0,1
15916,0,0,1
15917,0,0,1
15918,0,0,1
15919,0,0,1
15920,0,0,1
15921,0,0,1
15922,0,0,1
15923,0,0,1
15924,0,0,1
15925,0,0,1
15926,0,0,1
15927,0,0,1
15928,-20,0,1
15929,0,0,1
15930,0,0,1
15931,0,0,1
15932,0,0,1
15933,0,0,1
15934,0,0,1
15935,0,0,1
15936,0,0,1
15937,0,0,1
15938,0,0,1
15939,0,0,1
15940,0,0,1
15941,10,100,1
15942,10,100,1
15943,10,100,1
15944,10,100,1
15945,10,100,1
15946,10,100,1
15947,10,100,1
15948,10,100,1
15949,10,100,1
15950,10,100,1
15951,10,100,1
15952,10,100,1
15953,10,100,1
15954,0,0,1
15955,0,0,1
15956,0,0,1
15957,0,0,1
15958,0,0,1
15959,0,0,1
15960,0,0,1
15961,0,0,1
15962,0,0,1
15963,0,0,1
15964,0,0,1
15965,0,0,1
15966,0,0,1
15967,0,0,1
15968,0,0,1
15969,0,0,1
15973,0,0,1
15974,0,0,1
15975,0,0,1
15986,30,0,0
15987,30,0,0
15988,30,0,0
15989,30,0,0
15990,30,0,0
15991,30,0,0
15992,30,0,0
15994,10,220,1
15995,0,0,1
15996,10,100,1
15997,10,100,1
15998,10,100,1
15999,10,100,1
16000,10,100,1
16001,10,100,1
16002,10,100,1
16003,10,100,1
16004,10,100,1
16005,0,0,1
16006,0,0,1
16007,0,0,1
16008,0,0,1
16009,0,0,1
16035,0,0,1
16036,0,0,1
16037,0,0,1
16038,0,0,1
16039,0,0,1
16040,0,0,1
16041,0,0,1
16042,0,0,1
16043,0,0,1
16044,0,0,1
16045,0,0,1
16046,0,0,1
16047,0,0,1
16048,0,0,1
16049,0,0,1
16050,0,0,1
16051,0,0,1
16064,0,0,1
16065,0,0,1
16066,0,0,1
16067,0,0,1
16068,0,0,1
16069,0,0,1
16070,0,0,1
16071,0,0,1
16072,0,0,1
16073,0,0,1
16074,0,0,1
16075,0,0,1
16076,0,0,1
16077,0,0,1
16078,0,0,1
16079,0,0,1
16080,0,0,1
16081,0,0,1
16082,0,0,1
16083,0,0,1
16084,0,0,1
16085,0,0,1
16086,0,0,1
16087,0,0,1
16088,0,0,1
16089,0,0,1
16090,0,0,1
16091,0,0,1
16092,0,0,1
16093,0,0,1
16094,0,0,1
16095,0,0,1
16096,0,0,1
16097,0,0,1
16098,0,0,1
16099,0,0,1
16100,0,0,1
16101,0,0,1
16102,0,0,1
16103,0,0,1
16104,0,0,1
16105,0,0,1
16106,0,0,1
16107,0,0,1
16108,0,0,1
16109,0,0,1
16110,0,0,1
16111,0,0,1
16112,0,0,1
16113,0,0,1
16114,0,0,1
16115,0,0,1
16116,0,0,1
16117,0,0,1
16118,0,0,1
16119,0,0,1
16120,0,0,1
16121,0,0,1
16122,0,0,1
16123,0,0,1
16124,0,0,1
16125,-25,0,0
16126,-25,0,0
16127,-25,0,0
16128,-25,0,0
16129,-25,0,0
16130,-25,0,1
16131,-25,0,1
16132,-25,0,1
16133,-25,0,1
16134,-25,0,1
16135,-25,0,1
16136,0,0,1
16137,0,0,1
16138,-25,0,0
16139,-25,0,0
16140,-25,0,0
16141,-25,0,0
16142,-25,0,0
16143,0,0,1
16148,0,0,1
16149,0,0,1
16150,0,0,1
16151,0,0,1
16152,0,0,1
16153,0,0,1
16176,0,0,1
16177,0,0,1
16178,10,100,1
16179,10,100,1
16180,10,100,1
16181,0,0,1
16182,0,0,1
16190,0,0,1
16204,0,0,1
16205,0,0,1
16206,20,150,1
16208,0,0,1
16209,0,0,1
16210,0,0,1
16211,0,0,1
16212,10,100,1
16213,10,100,0
16214,10,100,0
16215,10,100,0
16216,10,100,0
16217,10,100,0
16218,10,100,1
16219,10,100,1
16220,10,100,1
16221,10,100,1
16222,10,100,1
16226,20,0,0
16227,0,0,1
16229,0,0,1
16230,0,0,1
16231,0,0,1
16232,0,0,1
16234,0,100,0
16235,0,100,0
16236,0,100,0
16237,0,100,0
16238,10,100,0
16240,30,50,0
16241,0,0,1
16251,20,150,1
16252,20,150,1
16253,0,0,1
16254,10,100,1
16255,0,0,1
16268,0,0,1
16269,0,0,1
16270,0,0,1
16278,0,0,1
16279,-25,0,0
16280,-25,0,0
16281,-25,0,0
16282,-25,0,0
16291,0,0,1
16292,0,0,1
16295,0,0,1
16296,20,100,0
16297,20,100,0
16298,20,100,0
16299,0,0,1
16300,20,100,0
16302,20,100,0
16304,10,300,0
16305,20,50,1
16306,20,50,1
16307,20,50,1
16308,20,50,1
16309,20,50,1
16310,20,50,1
16311,20,50,1
16312,20,50,1
16313,20,50,1
16314,20,50,1
16315,20,50,1
16316,20,100,0
16320,0,0,1
16321,-20,300,0
16322,-20,300,0
16324,0,0,1
16333,20,100,0
16338,20,100,0
16339,20,100,0
16340,20,100,0
16341,20,100,0
16342,20,100,0
16343,20,100,0
