# This file is generated; do not edit manually.
# cache: d11b59a Cache version 2026-08-26-rev240
# wiki items fetched: 2026-08-26T16:05:25Z
id,release_date,removal_date,quest,category,male_model0,male_model1,male_model2,female_model0,female_model1,female_model2
667,986515200,2147483647,true,21,39620,-1,-1,-1,-1,-1
668,986515200,2147483647,true,91,-1,-1,-1,-1,-1,-1
669,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
670,1057795200,2147483647,true,0,-1,-1,-1,-1,-1,-1
671,1156204800,2147483647,true,0,-1,-1,-1,-1,-1,-1
672,1156204800,2147483647,true,0,-1,-1,-1,-1,-1,-1
673,1156204800,2147483647,true,0,-1,-1,-1,-1,-1,-1
674,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
675,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
676,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
677,1057708800,2147483647,true,0,17284,-1,-1,-1,-1,-1
678,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
679,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
680,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
681,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
682,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
683,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
684,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
685,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
686,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
687,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
688,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
689,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
690,1057708800,2147483647,true,15,-1,-1,-1,-1,-1,-1
691,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
692,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
693,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
694,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
695,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
696,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
697,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
698,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
699,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
700,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
701,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
702,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
703,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
704,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
705,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
706,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
707,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
708,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
709,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
710,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
711,1057708800,2147483647,true,0,-1,-1,-1,-1,-1,-1
712,1057708800,2147483647,false,0,-1,-1,-1,-1,-1,-1
713,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
714,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
715,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
716,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
717,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
718,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
719,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
720,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
721,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
722,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
723,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
724,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
725,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
726,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
727,1061337600,2147483647,true,0,515,-1,-1,-1,-1,-1
728,1080518400,1169424000,true,15,515,-1,-1,-1,-1,-1
729,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
730,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
731,1061337600,2147483647,false,0,-1,-1,-1,-1,-1,-1
732,1061337600,2147483647,true,24,-1,-1,-1,-1,-1,-1
733,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
735,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
736,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
737,1061337600,2147483647,false,0,-1,-1,-1,-1,-1,-1
738,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
739,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
740,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
741,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
742,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
743,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
744,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
745,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
746,1061337600,2147483647,true,25,-1,-1,-1,-1,-1,-1
747,1061337600,2147483647,true,25,-1,-1,-1,-1,-1,-1
748,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
749,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
750,1061337600,2147483647,true,0,-1,-1,-1,-1,-1,-1
751,1043712000,2147483647,false,0,-1,-1,-1,-1,-1,-1
753,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
755,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
756,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
757,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
758,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
759,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
761,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
762,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
763,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
765,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
767,978566400,2147483647,true,37,16846,-1,-1,-1,-1,-1
769,978566400,2147483647,true,0,-1,-1,-1,-1,-1,-1
770,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
771,1014768000,2147483647,true,0,-1,-1,-1,-1,-1,-1
772,1014768000,2147483647,true,26,-1,-1,-1,-1,-1,-1
773,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
774,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
775,1018310400,2147483647,true,16,-1,-1,-1,-1,-1,-1
776,1018310400,2147483647,true,16,-1,-1,-1,-1,-1,-1
777,1018310400,2147483647,true,16,-1,-1,-1,-1,-1,-1
778,1018310400,2147483647,true,16,-1,-1,-1,-1,-1,-1
779,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
780,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
781,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
782,1018310400,2147483647,true,0,-1,-1,-1,-1,-1,-1
783,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
784,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
785,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
786,1080518400,2147483647,true,0,-1,-1,-1,-1,-1,-1
787,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
788,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
789,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
790,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
791,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
792,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
793,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
794,1039651200,2147483647,true,0,-1,-1,-1,-1,-1,-1
795,1039651200,2147483647,false,0,-1,-1,-1,-1,-1,-1
800,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
801,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
802,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
803,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
804,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
805,1080518400,2147483647,false,24,-1,-1,-1,-1,-1,-1
806,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
807,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
808,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
809,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
810,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
811,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
812,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
813,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
814,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
815,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
816,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
817,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
818,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
819,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
820,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
821,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
822,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
823,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
824,1050278400,2147483647,false,969,-1,-1,-1,-1,-1,-1
825,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
826,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
827,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
828,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
829,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
830,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
831,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
832,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
833,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
834,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
835,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
836,1080518400,2147483647,false,601,-1,-1,-1,-1,-1,-1
837,978566400,2147483647,false,37,-1,-1,-1,-1,-1,-1
839,978566400,2147483647,false,64,-1,-1,-1,-1,-1,-1
841,978566400,2147483647,false,64,-1,-1,-1,-1,-1,-1
843,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
845,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
847,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
849,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
851,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
853,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
855,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
857,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
859,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
861,1017014400,2147483647,false,64,-1,-1,-1,-1,-1,-1
863,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
864,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
865,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
866,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
867,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
868,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
869,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
870,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
871,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
872,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
873,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
874,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
875,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
876,1050278400,2147483647,false,24,-1,-1,-1,-1,-1,-1
877,978566400,2147483647,false,63,-1,-1,-1,-1,-1,-1
878,1014768000,2147483647,false,63,-1,-1,-1,-1,-1,-1
879,1080518400,2147483647,false,63,-1,-1,-1,-1,-1,-1
880,1031529600,2147483647,false,63,-1,-1,-1,-1,-1,-1
881,1080518400,2147483647,false,63,-1,-1,-1,-1,-1,-1
882,978566400,2147483647,false,62,-1,-1,-1,-1,-1,-1
883,1014768000,2147483647,false,62,-1,-1,-1,-1,-1,-1
884,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
885,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
886,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
887,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
888,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
889,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
890,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
891,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
892,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
893,1017014400,2147483647,false,62,-1,-1,-1,-1,-1,-1
942,1046649600,2147483647,false,62,-1,-1,-1,-1,-1,-1
943,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
945,1081987200,2147483647,false,0,-1,-1,-1,-1,-1,-1
946,978566400,2147483647,false,2178,-1,-1,-1,-1,-1,-1
948,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
950,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
952,980035200,2147483647,false,0,-1,-1,-1,-1,-1,-1
954,983318400,2147483647,false,0,10131,-1,-1,-1,-1,-1
956,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
958,1014768000,2147483647,false,0,-1,-1,-1,-1,-1,-1
960,997660800,2147483647,false,475,-1,-1,-1,-1,-1,-1
962,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
964,997660800,2147483647,false,0,-1,-1,-1,-1,-1,-1
965,1080518400,1169424000,false,15,-1,-1,-1,-1,-1,-1
966,997660800,2147483647,false,0,-1,-1,-1,-1,-1,-1
968,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
970,1061337600,2147483647,false,0,-1,-1,-1,-1,-1,-1
972,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
973,1043625600,2147483647,true,0,494,-1,-1,-1,-1,-1
975,1061337600,2147483647,false,21,-1,-1,-1,-1,-1,-1
977,1080518400,2147483647,false,0,-1,-1,-1,-1,-1,-1
981,994896000,2147483647,false,0,-1,-1,-1,-1,-1,-1
983,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
985,1014768000,2147483647,false,0,-1,-1,-1,-1,-1,-1
987,1014768000,2147483647,false,0,-1,-1,-1,-1,-1,-1
989,1014768000,2147483647,false,0,-1,-1,-1,-1,-1,-1
991,997660800,2147483647,false,0,-1,-1,-1,-1,-1,-1
993,1039651200,2147483647,false,0,-1,-1,-1,-1,-1,-1
995,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1005,978566400,2147483647,false,0,305,-1,-1,-1,-1,-1
1007,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1009,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1011,978566400,2147483647,false,0,265,-1,-1,-1,-1,-1
1013,978566400,2147483647,false,0,265,-1,-1,-1,-1,-1
1015,978566400,2147483647,false,0,265,-1,-1,-1,-1,-1
1017,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1019,980035200,2147483647,false,0,-1,-1,-1,-1,-1,-1
1021,982022400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1023,1007769600,2147483647,false,0,-1,-1,-1,-1,-1,-1
1025,1014768000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1027,1007769600,2147483647,false,0,-1,-1,-1,-1,-1,-1
1029,1007769600,2147483647,false,0,-1,-1,-1,-1,-1,-1
1031,1007769600,2147483647,false,0,-1,-1,-1,-1,-1,-1
1033,1022544000,2147483647,false,0,265,-1,-1,-1,-1,-1
1035,1022544000,2147483647,false,0,-1,28515,-1,-1,-1,-1
1037,1050796800,2147483647,false,0,-1,-1,-1,-1,-1,-1
1038,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1040,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1042,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1044,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1046,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1048,1009152000,2147483647,false,0,-1,-1,-1,-1,-1,-1
1050,1040774400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1052,1061337600,2147483647,false,27,3189,-1,-1,-1,-1,-1
1053,1036022400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1055,1036022400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1057,1036022400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1059,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1061,978566400,2147483647,false,0,-1,-1,-1,-1,-1,-1
1063,1080518400,2147483647,false,0,177,-1,-1,-1,-1,-1
1065,1080518400,2147483647,false,16,178,-1,-1,-1,-1,-1
1067,978566400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1069,978566400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1071,978566400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1073,978566400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1075,978566400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1077,983318400,2147483647,false,8,-1,-1,-1,-1,-1,-1
1079,996105600,2147483647,false,8,-1,-1,-1,-1,-1,-1
1081,982022400,2147483647,false,8,266,-1,-1,-1,-1,-1
1083,982022400,2147483647,false,8,266,-1,-1,-1,-1,-1
1085,982022400,2147483647,false,8,266,-1,-1,-1,-1,-1
1087,982022400,2147483647,false,8,266,-1,-1,-1,-1,-1
1089,1007769600,2147483647,false,8,266,-1,-1,-1,-1,-1
1091,982022400,2147483647,false,8,266,-1,-1,-1,-1,-1
1093,996105600,2147483647,false,8,266,-1,-1,-1,-1,-1
1095,1080518400,2147483647,false,8,-1,-1,-1,425,-1,-1
1097,1080518400,2147483647,false,8,-1,-1,-1,441,-1,-1
1099,1080518400,2147483647,false,8,-1,-1,-1,423,-1,-1
1101,978566400,2147483647,false,7,-1,-1,-1,458,-1,-1
1103,978566400,2147483647,false,7,-1,-1,-1,464,-1,-1
1105,978566400,2147483647,false,7,-1,-1,-1,464,-1,-1
1107,1007769600,2147483647,false,7,-1,-1,-1,464,-1,-1
1109,978566400,2147483647,false,7,-1,-1,-1,464,-1,-1
1111,978566400,2147483647,false,7,-1,-1,-1,464,-1,-1
1113,996105600,2147483647,false,7,-1,-1,-1,464,-1,-1
1115,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1117,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1119,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1121,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1123,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1125,978566400,2147483647,false,7,306,-1,-1,-1,-1,-1
1127,1001203200,2147483647,false,7,306,-1,-1,-1,-1,-1
1129,978566400,2147483647,false,7,311,-1,-1,-1,-1,-1
1131,1080518400,2147483647,false,7,296,-1,-1,-1,-1,-1
1133,1080518400,2147483647,false,7,303,-1,-1,-1,-1,-1
1135,1080518400,2147483647,false,7,314,-1,-1,-1,-1,-1
1137,978566400,2147483647,false,2,219,-1,-1,-1,-1,-1
1139,978566400,2147483647,false,2,219,-1,-1,-1,-1,-1
1141,978566400,2147483647,false,2,219,-1,-1,-1,-1,-1
1143,978566400,2147483647,false,2,219,-1,-1,-1,-1,-1
1145,978566400,2147483647,false,2,219,-1,-1,-1,-1,-1
1147,996105600,2147483647,false,2,219,-1,-1,-1,-1,-1
1149,1032825600,2147483647,false,2,219,-1,-1,-1,-1,-1
1151,1014768000,2147483647,false,2,219,-1,-1,-1,-1,-1
1153,978566400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1155,978566400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1157,978566400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1159,978566400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1161,978566400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1163,997660800,2147483647,false,2,-1,-1,-1,-1,-1,-1
1165,982022400,2147483647,false,2,-1,-1,-1,-1,-1,-1
1167,1080518400,2147483647,false,2,220,-1,-1,-1,-1,-1
1169,1080518400,2147483647,false,2,220,-1,-1,-1,-1,-1
1171,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1173,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1175,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1177,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1179,1007769600,2147483647,false,18,-1,-1,-1,-1,-1,-1
1181,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1183,978566400,2147483647,false,18,-1,-1,-1,-1,-1,-1
1185,997660800,2147483647,false,18,-1,-1,-1,-1,-1,-1
1187,1061337600,2147483647,true,18,-1,-1,-1,-1,-1,-1
1189,978566400,2147483647,false,18,486,-1,-1,-1,-1,-1
1191,978566400,2147483647,false,18,486,-1,-1,-1,-1,-1
1193,978566400,2147483647,false,18,486,-1,-1,-1,-1,-1
1195,1007769600,2147483647,false,18,486,-1,-1,-1,-1,-1
1197,978566400,2147483647,false,18,486,-1,-1,-1,-1,-1
1199,978566400,2147483647,false,18,486,-1,-1,-1,-1,-1
1201,997660800,2147483647,false,18,486,-1,-1,-1,-1,-1
1203,978566400,2147483647,false,25,533,-1,-1,-1,-1,-1
1205,978566400,2147483647,false,25,533,-1,-1,-1,-1,-1
1207,978566400,2147483647,false,25,533,-1,-1,-1,-1,-1
1209,978566400,2147483647,false,25,533,-1,-1,-1,-1,-1
1211,978566400,2147483647,false,25,533,-1,-1,-1,-1,-1
1213,997660800,2147483647,false,25,533,-1,-1,-1,-1,-1
1215,1080518400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1217,1007769600,2147483647,false,25,533,-1,-1,-1,-1,-1
1219,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1221,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1223,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1225,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1227,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1229,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1231,1080518400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1233,1014768000,2147483647,false,25,504,-1,-1,-1,-1,-1
1235,1080518400,2147483647,false,25,504,-1,-1,-1,-1,-1
1237,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1239,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1241,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1243,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1245,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1247,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1249,1080518400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1251,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1253,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1255,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1257,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1259,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1261,1050278400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1263,1080518400,2147483647,false,36,-1,-1,-1,-1,-1,-1
1265,978566400,2147483647,false,67,-1,-1,-1,-1,-1,-1
1267,1053993600,2147483647,false,67,-1,-1,-1,-1,-1,-1
1269,1053993600,2147483647,false,67,-1,-1,-1,-1,-1,-1
1271,1053993600,2147483647,false,67,-1,-1,-1,-1,-1,-1
1273,1053993600,2147483647,false,67,-1,-1,-1,-1,-1,-1
1275,1053993600,2147483647,false,67,-1,-1,-1,-1,-1,-1
1277,978566400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1279,978566400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1281,978566400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1283,1007769600,2147483647,false,25,-1,-1,-1,-1,-1,-1
1285,978566400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1287,978566400,2147483647,false,25,-1,-1,-1,-1,-1,-1
1289,996105600,2147483647,false,25,-1,-1,-1,-1,-1,-1
1291,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1293,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1295,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1297,1007769600,2147483647,false,21,-1,-1,-1,-1,-1,-1
1299,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1301,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1303,996105600,2147483647,false,21,-1,-1,-1,-1,-1,-1
1305,1014768000,2147483647,false,21,-1,-1,-1,-1,-1,-1
1307,978566400,2147483647,false,61,-1,-1,-1,-1,-1,-1
1309,978566400,2147483647,false,61,-1,-1,-1,-1,-1,-1
1311,978566400,2147483647,false,61,-1,-1,-1,-1,-1,-1
1313,1014768000,2147483647,false,61,-1,-1,-1,-1,-1,-1
1315,978566400,2147483647,false,61,-1,-1,-1,-1,-1,-1
1317,978566400,2147483647,false,61,-1,-1,-1,-1,-1,-1
1319,997660800,2147483647,false,61,-1,-1,-1,-1,-1,-1
1321,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1323,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1325,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1327,1020124800,2147483647,false,21,-1,-1,-1,-1,-1,-1
1329,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1331,978566400,2147483647,false,21,-1,-1,-1,-1,-1,-1
1333,997660800,2147483647,false,21,-1,-1,-1,-1,-1,-1
1335,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1337,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1339,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1341,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1343,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1345,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1347,1080518400,2147483647,false,26,-1,-1,-1,-1,-1,-1
1349,978566400,2147483647,false,35,-1,-1,-1,-1,-1,-1
1351,978566400,2147483647,false,35,-1,-1,-1,-1,-1,-1
1353,978566400,2147483647,false,35,-1,-1,-1,-1,-1,-1
1355,978566400,2147483647,false,35,-1,-1,-1,-1,-1,-1
