# This file is generated; do not edit manually.
# cache: 111ee1c Cache version 2026-09-23-c1-rev240
id,zoom2d,xOffset2d,yOffset2d,resizeX,resizeY,resizeZ,boughtTemplateId,boughtId,variants
1375,1180,-7,-2,,,,,,
1377,1360,1,-3,,,,,,
1379,1158,-3,,,,,,,
1381,1490,-5,2,,,,,,
1383,1490,-5,2,,,,,,
1385,1490,-5,2,,,,,,
1387,1490,-5,2,,,,,,
1389,1490,-5,2,,,,,,
1391,1490,-5,2,,,,,,
1393,1490,-5,2,,,,,,
1395,1490,-5,2,,,,,,
1397,1490,-5,2,,,,,,
1399,1490,-5,2,,,,,,
1401,1490,-5,2,,,,,,
1403,1490,-5,2,,,,,,
1405,1490,-5,2,,,,,,
1407,1490,-5,2,,,,,,
1409,1640,,-15,,,,,,
1410,1410,8,,,,,,,
1411,1600,-2,3,,,,,,
1413,1580,-7,-6,,,,,,
1415,1050,3,3,,,,,,
1417,1470,-2,63,,,,,,
1419,1930,1,17,,,,,,
1420,1030,,-1,,,,,,
1422,1030,,-1,,,,,,
1424,1030,,-1,,,,,,
1426,1030,,-1,,,,,,
1428,1030,,-1,,,,,,
1430,1030,,-1,,,,,,
1432,1030,,-1,,,,,,
1434,1440,-13,13,,,,,,
1436,740,,1,,,,,,
1438,1160,2,20,,,,,,
1440,1160,2,20,,,,,,
1442,1160,2,20,,,,,,
1444,1160,2,20,,,,,,
1446,1160,2,20,,,,,,
1448,1160,2,20,,,,,,
1450,1160,2,20,,,,,,
1452,1160,2,20,,,,,,
1454,1160,2,20,,,,,,
1456,1160,2,20,,,,,,
1458,1160,2,20,,,,,,
1459,1930,3,5,,,,,,
1460,1160,2,20,,,,,,
1461,3558,3,-25,,,,,,
1462,1160,2,20,,,,,,
1464,830,6,-2,,,,,,
1465,550,,-1,,,,,,
1466,690,6,128,,,,,,
1467,1020,4,20,,,,,,
1468,1020,4,20,,,,,,
1469,984,2,-2,,,,,,
1470,1020,,,,,,,,
1472,1020,,,,,,,,
1474,1020,,,,,,,,
1476,1020,,,,,,,,
1478,620,1,16,,,,,,
1481,1390,,,,,,,,
1482,1390,,,,,,,,
1483,1390,,,,,,,,
1484,1390,,,,,,,,
1485,1360,,-15,,,,,,
1486,1890,1,-37,,,,,,
1487,840,4,-8,,,,,,
1488,580,-2,3,,,,,,
1489,580,-2,3,,,,,,
1490,580,-2,3,,,,,,
1491,880,13,21,,,,,,
1492,1040,2,15,,,,,,
1493,840,,,,,,,,
1494,840,,,,,,,,
1495,930,8,-8,,,,,,
1496,1920,-4,,,,,,,
1497,620,1,16,,,,,,
1498,620,1,16,,,,,,
1499,620,1,16,,,,,,
1500,1640,,,,,,,,
1501,1020,,-18,,,,,,
1502,1210,-6,,,,,,,
1503,1040,1,7,,,,,,
1504,1020,,-18,,,,,,
1505,1040,1,7,,,,,,
1506,720,-9,-7,,,,,,
1507,700,-3,5,,,,,,
1508,780,-4,-4,,,,,,
1509,840,,,,,,,,
1510,1420,1,22,,,,,,
1511,1180,,-7,,,,,,
1513,1180,,-7,,,,,,
1515,1180,,-7,,,,,,
1517,1180,,-7,,,,,,
1519,1180,,-7,,,,,,
1521,1180,,-7,,,,,,
1523,760,-9,4,,,,,,
1525,1170,-1,2,,,,,,
1526,1170,-1,2,,,,,,
1527,700,4,,,,,,,
1528,700,4,,,,,,,
1529,700,4,,,,,,,
1530,700,4,,,,,,,
1531,700,4,,,,,,,
1532,700,4,,,,,,,
1533,700,4,,,,,,,
1534,700,4,,,,,,,
1535,1438,-1,5,,,,,,
1536,1568,,,,,,,,
1538,2086,-1,4,,,,,,
1539,650,3,4,,,,,,
1540,1670,3,37,,,,,,
1542,700,-3,5,,,,,,
1543,700,-3,5,,,,,,
1544,700,-3,5,,,,,,
1545,700,-3,5,,,,,,
1546,700,-3,5,,,,,,
1547,700,-3,5,,,,,,
1548,700,-3,5,,,,,,
1549,720,,22,,,,,,
1550,670,,,,,,,,
1552,820,-1,13,,,,,,
1554,880,13,21,,,,,,
1555,880,13,21,,,,,,
1556,880,13,21,,,,,,
1557,880,13,21,,,,,,
1558,880,13,21,,,,,,
1559,880,13,21,,,,,,
1560,880,13,21,,,,,,
1561,880,13,21,,,,,,
1562,880,13,21,,,,,,
1563,880,13,21,,,,,,
1564,880,13,21,,,,,,
1565,880,13,21,,,,,,
1566,880,13,21,,,,,,
1567,880,13,21,,,,,,
1568,880,13,21,,,,,,
1569,880,13,21,,,,,,
1570,880,13,21,,,,,,
1571,880,13,21,,,,,,
1572,880,13,21,,,,,,
1573,700,4,,,,,,,
1575,500,,9,,,,,,
1577,620,,-3,,,,,,
1579,450,1,17,,,,,,
1580,930,8,-8,,,,,,
1581,760,,-2,,,,,,
1582,550,,-1,,,,,,
1583,700,4,10,,,,,,
1584,1040,1,7,,,,,,
1585,1080,-3,8,,,,,,
1586,700,-3,5,,,,,,
1588,700,-3,5,,,,,,
1589,1010,1,-1,,,,,,
1590,700,-3,5,,,,,,
1591,700,-3,5,,,,,,
1592,832,,3,,,,,,
1594,790,,5,,,,,,
1595,620,4,3,,,,,,
1597,791,,8,,,,,,
1599,800,,3,,,,,,
1601,780,-5,7,,,,,,
1603,780,-5,7,,,,,,
1605,780,-5,7,,,,,,
1607,780,-5,7,,,,,,
1609,780,-5,7,,,,,,
1611,780,-5,7,,,,,,
1613,780,-5,7,,,,,,
1615,780,-5,7,,,,,,
1617,780,-5,7,,,,,,
1619,780,-5,7,,,,,,
1621,780,-5,7,,,,,,
1623,780,-5,7,,,,,,
1625,780,-5,7,,,,,,
1627,780,-5,7,,,,,,
1629,780,-5,7,,,,,,
1631,780,-5,7,,,,,,
1633,528,1,,,,,,,
1635,830,-1,-3,,,,,,
1637,830,7,-3,,,,,,
1639,830,7,-3,,,,,,
1641,830,7,-3,,,,,,
1643,830,7,-3,,,,,,
1645,830,7,-3,,,,,,
1647,830,7,-3,,,,,,
1648,3536,15,-37,,,,,,
1649,1220,6,-29,,,,,,
1650,1220,6,-29,,,,,,
1651,1220,6,-29,,,,,,
1652,1500,8,5,,,,,,
1653,1500,8,5,,,,,,
1654,465,7,66,,,,,,
1656,528,-5,50,,,,,,
1658,528,-5,50,,,,,,
1660,528,-5,50,,,,,,
1662,528,-5,50,,,,,,
1664,528,-5,50,,,,,,
1666,528,-5,50,,,,,,
1667,2256,-20,-23,,,,,,
1668,720,3,5,,,,,,
1669,720,3,5,,,,,,
1670,720,3,5,,,,,,
1671,720,3,5,,,,,,
1672,720,3,5,,,,,,
1673,370,8,106,,,,,,
1675,370,8,106,,,,,,
1677,370,8,106,,,,,,
1679,370,8,106,,,,,,
1681,370,8,106,,,,,,
1683,370,8,106,,,,,,
1685,370,8,106,,,,,,
1686,917,,-1,,,,,,
1687,720,3,5,,,,,,
1688,720,3,5,,,,,,
1689,720,3,5,,,,,,
1690,720,3,5,,,,,,
1691,720,3,5,,,,,,
1692,620,1,16,,,,,,
1694,700,-5,18,,,,,,
1696,700,-5,18,,,,,,
1698,700,-5,18,,,,,,
1700,700,-5,18,,,,,,
1702,700,-5,18,,,,,,
1704,620,1,16,,,,,,
1706,620,1,16,,,,,,
1708,620,1,16,,,,,,
1710,620,1,16,,,,,,
1712,620,1,16,,,,,,
1714,600,,4,,,,,,
1716,990,-3,-235,,,,,,
1718,990,-3,-235,,,,,,
1720,600,1,3,,,,,,
1722,630,,-5,,,,,,
1724,630,,-5,,,,,,
1725,620,1,16,,,,,,
1727,620,1,16,,,,,,
1729,620,1,16,,,,,,
1731,620,1,16,,,,,,
1733,850,2,4,,,,,,
1734,590,1,-2,,,,,,
1735,710,,15,,,,,,
1737,1070,,-7,,,,,,
1739,1190,-1,-2,,,,,,
1741,1190,-1,-2,,,,,,
1743,1190,-1,-2,,,,,,
1745,1190,-1,-2,,,,,,
1747,1190,-1,-2,,,,,,
1749,1190,-1,-2,,,,,,
1751,1190,-1,-2,,,,,,
1753,1190,-1,-2,,,,,,
1755,860,-2,8,,,,,,
1757,1580,-4,-4,,,,,,
1759,720,6,-9,,,,,,
1761,890,2,-19,,,,,,
1763,760,,-2,,,,,,
1765,760,,-2,,,,,,
1767,760,,-2,,,,,,
1769,760,,-2,,,,,,
1771,760,,-2,,,,,,
1773,760,,-2,,,,,,
1775,976,,,,,,,,
1777,530,3,2,,,,,,
1779,770,4,,,,,,,
1781,1210,-6,,,,,,,
1783,1020,,-18,,,,,,
1785,1400,2,-18,,,,,,
1787,990,-1,2,,,,,,
1789,950,,-9,,,,,,
1791,910,,,,,,,,
1793,580,5,-3,,,,,,2:5276|3:5277|4:5278|5:5279
1794,1110,,4,,,,,,
1796,465,7,66,,,,,,
1797,465,7,66,,,,,,
1798,500,-1,-2,,,,,,
1799,500,-1,-2,,,,,,
1800,1000,,-1,,,,,,
1801,1030,,,,,,,,
1802,840,,,,,,,,
1803,840,,,,,,,,
1804,850,2,4,,,,,,
1805,850,2,4,,,,,,
1806,990,-1,2,,,,,,
1807,990,-1,2,,,,,,
1808,530,3,2,,,,,,
1809,530,3,2,,,,,,
1810,530,3,2,,,,,,
1811,1380,2,28,,,,,,
1812,990,-1,2,,,,,,
1813,760,,-4,,,,,,
1814,760,,-4,,,,,,
1815,1380,2,28,,,,,,
1816,1380,2,28,,,,,,
1817,1380,2,28,,,,,,
1818,1380,2,28,,,,,,
1819,1380,2,28,,,,,,
1820,1380,2,28,,,,,,
1821,1380,2,28,,,,,,
1822,1380,2,28,,,,,,
1823,780,-4,1,,,,,,
1825,780,-4,1,,,,,,
1827,780,-4,1,,,,,,
1829,780,-4,1,,,,,,
1831,780,-4,1,,,,,,
1833,1370,,7,,,,,,
1835,1940,,1,,,,,,
1837,770,1,-6,,,,,,
1839,700,-3,5,,,,,,
1840,700,-3,5,,,,,,
1841,2086,,-5,,,,,,
1842,2216,,-30,,,,,,
1843,700,-3,5,,,,,,
1844,1360,,,,,,,,
1845,1488,,,,,,,,
1846,770,1,-6,,,,,,
1847,1720,3,1,,,,,,
1848,1104,-3,9,,,,,,
1849,720,8,11,,,,,,
1850,2256,-2,7,,,,,,
1851,1636,,-5,,,,,,
1852,700,-3,5,,,,,,
1853,720,5,,,,,,,
1854,1049,8,7,,,,,,
1855,1170,8,-15,,,,,,
1856,840,,,,,,,,
1857,1150,2,-9,,,,,,
1858,760,-3,-33,,,,,,
1859,560,1,3,,,,,,
1861,560,1,3,,,,,,
1863,980,,,,,,,,
1865,980,,,,,,,,
1867,980,,,,,,,,
1869,890,,4,,,,,,
1871,890,,4,,,,,,
1873,890,,4,,,,,,
1875,890,,4,,,,,,
1877,890,,4,,,,,,
1879,890,,4,,,,,,
1881,890,,4,,,,,,
1883,700,4,1,,,,,,
1885,700,4,1,,,,,,
1887,770,,,,,,,,
1889,770,,,,,,,,
1891,670,,-8,,,,,,
1893,690,,-7,,,,,,
1895,600,5,-10,,,,,,
1897,670,,-8,,,,,,
1899,690,,-7,,,,,,
1901,600,5,-10,,,,,,
1903,670,,-8,,,,,,
1905,660,-3,2,,,,,,
1907,660,-3,2,,,,,,
1909,660,-3,2,,,,,,
1911,660,-3,2,,,,,,
1913,660,-3,2,,,,,,
1915,660,-3,2,,,,,,
1917,660,-3,2,,,,,,
1919,660,-3,2,,,,,,
1921,910,,,,,,,,
1923,910,,,,,,,,
1925,1020,,-18,,,,,,
1927,1020,,-18,,,,,,
1929,1020,,-18,,,,,,
1931,990,-1,2,,,,,,
1933,990,-1,2,,,,,,
1935,600,1,100,,,,,,
1937,600,1,100,,,,,,
1939,710,1,-22,,,,,,
1940,710,1,-22,,,,,,
1941,710,1,-22,,,,,,
1942,860,1,-6,,,,,,
1944,630,1,,,,,,,
1946,1210,-6,,,,,,,
1947,830,-1,9,,,,,,
1949,580,-4,3,,,,,,
1951,970,1,4,,,,,,
1953,1210,,,,,,,,
1955,940,,,,,,,,
1957,670,,,,,,,,
1959,1040,3,-1,,,,,,
1961,1080,,,,,,,,
1963,930,9,10,,,,,,
1965,1730,1,27,,,,,,
1967,1730,1,27,,,,,,
1969,790,,,,,,,,
1971,700,4,1,,,,,,
1973,950,1,41,,,,,,
1975,1210,-6,,,,,,,
1977,1020,,-18,,,,,,
1978,500,-1,-2,,,,,,
1980,500,-1,-2,,,,,,
1982,550,,-4,,,,,,
1984,940,,,,,,,,
1985,1110,,,,,,,,
1987,970,1,4,,,,,,
1989,600,1,100,,,,,,
1991,600,1,100,,,,,,
1992,600,1,100,,,,,,
1993,600,1,100,,,,,,
1995,600,1,100,,,,,,
1996,600,1,100,,,,,,
1997,910,,,,,,,,
1999,910,,,,,,,,
2001,910,,,,,,,,
2003,910,,,,,,,,
2005,910,,,,,,,,
2007,710,,-1,,,,,,
2009,910,,,,,,,,
2011,910,,,,,,,,
2013,910,,,,,,,,
2015,970,,-1,,,,,,
2017,970,,-1,,,,,,
2019,970,,-1,,,,,,
2021,1030,,,,,,,,
2023,840,,,,,,,,
2025,1000,,-1,,,,,,
2026,700,,-7,,,,,,
2028,700,,-7,,,,,,
2030,789,-1,-7,,,,,,
2032,789,-1,-7,,,,,,
2034,700,,-7,,,,,,
2036,700,,-7,,,,,,
2038,700,,-7,,,,,,
2040,700,,-7,,,,,,
2042,700,,1,,,,,,
2044,700,,1,,,,,,
2046,700,,1,,,,,,
2048,700,,-7,,,,,,
2050,700,,1,,,,,,
2052,700,,1,,,,,,
2054,700,,-7,,,,,,
2056,700,,1,,,,,,
2058,700,,1,,,,,,
2060,700,,1,,,,,,
2062,700,,1,,,,,,
2064,700,,-7,,,,,,
2066,700,,1,,,,,,
2068,700,,1,,,,,,
2070,700,,1,,,,,,
2072,700,,1,,,,,,
2074,789,-1,-7,,,,,,
2076,700,,1,,,,,,
2078,700,,1,,,,,,
2080,700,,-7,,,,,,
2082,700,,1,,,,,,
2084,700,,-7,,,,,,
2086,700,,1,,,,,,
2088,700,,1,,,,,,
2090,700,,1,,,,,,
2092,789,-1,-7,,,,,,
2094,700,,1,,,,,,
2096,700,,1,,,,,,
2098,700,,1,,,,,,
2100,700,,1,,,,,,
2102,1080,,,,,,,,
2104,870,1,96,,,,,,
2106,1090,,,,,,,,
2108,910,,,,,,,,
2110,870,1,96,,,,,,
2112,1090,,,,,,,,
2114,1290,,1,,,,,,
2116,870,1,96,,,,,,
2118,650,1,,,,,,,
2120,1160,,,,,,,,
2122,870,1,96,,,,,,
2124,1090,,,,,,,,
2126,1100,6,-3,,,,,,
2128,730,1,,,,,,,
2130,580,1,-1,,,,,,
2132,560,1,3,,,,,,
2134,560,1,3,,,,,,
2136,560,1,3,,,,,,
2138,870,-3,,,,,,,
2140,870,-3,,,,,,,
2142,560,1,3,,,,,,
2144,870,-3,,,,,,,
2146,560,1,3,,,,,,
2148,1270,17,25,,,,,,
2149,1270,17,25,,,,,,
2150,470,-1,3,,,,,,
2152,440,-10,14,,,,,,
2154,440,-10,14,,,,,,
2156,440,-10,14,,,,,,
2158,440,-10,14,,,,,,
2160,1110,-3,14,,,,,,
2162,1110,-3,14,,,,,,
2164,780,1,32,,,,,,
2165,1520,2,11,,,,,,
2166,850,1,,,,,,,
2167,840,,,,,,,,
2169,710,,-1,,,,,,
2171,440,1,129,,,,,,
2173,850,1,,,,,,,
2175,850,1,,,,,,,
2177,850,1,,,,,,,
2178,850,1,,,,,,,
2179,850,1,,,,,,,
2181,850,1,,,,,,,
2183,850,1,,,,,,,
2185,850,1,,,,,,,
2187,850,1,,,,,,,
2189,850,1,,,,,,,
2191,850,1,,,,,,,
2193,850,1,,,,,,,
2195,850,1,,,,,,,
2197,650,-2,,,,,,,
2199,1520,2,11,,,,,,
2201,1520,2,11,,,,,,
2202,1520,2,11,,,,,,
2203,770,1,-6,,,,,,
2205,650,-2,,,,,,,
2207,650,-2,,,,,,,
2209,650,-2,,,,,,,
2211,650,-2,,,,,,,
2213,650,-2,,,,,,,
2215,650,-2,,,,,,,
2217,650,-2,,,,,,,
2219,780,1,32,,,,,,
2221,780,1,32,,,,,,
2223,780,1,32,,,,,,
2225,780,1,32,,,,,,
2227,780,1,32,,,,,,
2229,850,1,,,,,,,
2231,850,1,,,,,,,
2233,850,1,,,,,,,
2235,850,1,,,,,,,
2237,650,-2,,,,,,,
2239,650,-2,,,,,,,
2241,650,-2,,,,,,,
2243,650,-2,,,,,,,
2245,780,1,32,,,,,,
2247,780,1,32,,,,,,
2249,780,1,32,,,,,,
2250,780,1,32,,,,,,
2251,780,1,32,,,,,,
2253,780,1,32,,,,,,
2255,780,1,32,,,,,,
2257,780,1,32,,,,,,
2259,780,1,32,,,,,,
2261,780,1,32,,,,,,
2263,780,1,32,,,,,,
2265,780,1,32,,,,,,
2267,780,1,32,,,,,,
2269,780,1,32,,,,,,
2271,780,1,32,,,,,,
2273,780,1,32,,,,,,
2275,780,1,32,,,,,,
2277,780,1,32,,,,,,
2279,780,1,32,,,,,,
2281,780,1,32,,,,,,
2283,990,,1,,,,,,
2285,990,,1,,,,,,
2287,990,,1,,,,,,
2289,990,,1,,,,,,
2291,880,8,14,,,,,,
2293,990,,1,,,,,,
2295,880,8,14,,,,,,
2297,990,,1,,,,,,
2299,880,8,14,,,,,,
2301,990,,1,,,,,,
2303,880,8,14,,,,,,
2305,990,,1,,,,,,
2307,440,1,129,,,,,,
2309,830,,5,,,,,,
2311,830,,5,,,,,,
2313,950,,-9,,,,,,
2315,950,,-9,,,,,,
2317,950,,-9,,,,,,
2319,950,,-9,,,,,,
2321,950,,-9,,,,,,
2323,950,,-9,,,,,,
2325,950,,-9,,,,,,
2327,950,,-9,,,,,,
2329,950,,-9,,,,,,
2331,950,,-9,,,,,,
2333,950,,-9,,,,,,
2335,950,,-9,,,,,,
2337,870,-3,,,,,,,
2339,1290,2,11,,,,,,
2340,1290,2,11,,,,,,
2341,1110,2,-103,,,,,,
2343,1110,2,-103,,,,,,
2345,1110,2,-103,,,,,,
2347,900,-3,-1,,,,,,
2349,820,1,-8,,,,,,
2351,820,1,-8,,,,,,
2353,820,1,-8,,,,,,
2355,820,1,-8,,,,,,
2357,820,1,-8,,,,,,
2359,820,1,-8,,,,,,
2361,820,1,-8,,,,,,
2363,820,1,-8,,,,,,
2365,820,1,-8,,,,,,
2366,1740,-5,-12,,,,,,
2368,1800,-13,,,,,,,
2370,430,,15,,,,,,
2372,1710,,,,,,,,
2373,1310,-2,,,,,,,
2374,860,,,,,,,,
2375,560,,,,,,,,
2376,2120,2,14,,,,,,
2377,510,1,17,,,,,,
2378,700,-3,5,,,,,,
2379,740,,-4,,,,,,
2380,1320,1,-29,,,,,,
2381,1320,1,-29,,,,,,
2382,1320,1,-29,,,,,,
2383,1320,1,-29,,,,,,
2384,670,,-8,,,,,,
2385,1370,,7,,,,,,
2386,1500,,3,,,,,,
2387,760,,-4,,,,,,
2388,800,,,,,,,,
2389,550,,-1,,,,,,
2390,550,,-1,,,,,,
2391,1210,-6,,,,,,,
2393,820,1,-8,,,,,,
2394,550,,-1,,,,,,
2395,550,,-1,,,,,,
2396,1040,1,7,,,,,,
2397,1210,1,8,,,,,,
2398,1190,12,3,,,,,,
2399,854,-1,5,85,85,85,,,
2400,854,-1,5,85,85,85,,,
2401,854,-1,5,85,85,85,,,
2402,980,-2,-4,,,,,,
2403,1040,1,7,,,,,,
2404,700,-3,5,,,,,,
2405,1250,-1,,,,,,,
2406,461,,3,,,,,,
2407,970,,,,,,,,
2408,840,,,,,,,,
2409,700,-3,5,,,,,,
2410,1130,3,7,,,,,,
2411,700,-3,5,,,,,,
2412,2140,3,6,,,,,,
2413,2140,3,6,,,,,,
2414,2140,3,6,,,,,,
2415,1710,,-18,,,,,,
2416,1830,-7,,,,,,,
2417,1480,-12,50,,,,,,
2418,700,-3,5,,,,,,
2419,630,3,16,,,,,,
2420,1010,1,-1,,,,,,
2421,630,3,16,,,,,,
2422,440,1,1,,,,,,
2423,900,,-9,,,,,,
2424,760,,-2,,,,,,
2425,2209,-1,,,,,,,
2426,870,-3,,,,,,,
2428,550,,-1,,,,,,
2430,550,,-1,,,,,,
2432,550,,-1,,,,,,
2434,550,,-1,,,,,,
2436,550,,-1,,,,,,
2438,550,,-1,,,,,,
2440,550,,-1,,,,,,
2442,550,,-1,,,,,,
2444,550,,-1,,,,,,
2446,550,,-1,,,,,,
2448,550,,-1,,,,,,
2450,550,,-1,,,,,,
2452,550,,-1,,,,,,
2454,550,,-1,,,,,,
2456,550,,-1,,,,,,
2458,550,,-1,,,,,,
2460,840,,-2,,,,,,
2462,840,,-2,,,,,,
2464,840,,-2,,,,,,
2466,840,,-2,,,,,,
2468,840,,-2,,,,,,
2470,840,,-2,,,,,,
2472,840,,-2,,,,,,
2474,840,,-2,,,,,,
2476,840,,-2,,,,,,
2480,900,-3,-1,,,,,,
2481,700,4,,,,,,,
2483,550,,-1,,,,,,
2485,700,4,,,,,,,
2487,740,7,-33,,,,,,
2489,740,7,-33,,,,,,
2491,740,7,-33,,,,,,
2493,1720,7,5,,,,,,
2495,1720,7,5,,,,,,
2497,1720,7,5,,,,,,
2499,1030,,-4,,,,,,
2501,1030,,-4,,,,,,
2503,1030,,-4,,,,,,
2505,1190,-1,-2,,,,,,
2507,1190,-1,-2,,,,,,
2509,1190,-1,-2,,,,,,
2511,1180,,-7,,,,,,
2512,1010,1,-1,,,,,,
2513,1100,,2,,,,,,
2514,950,,,,,,,,
2516,990,-1,2,,,,,,
2518,550,,-4,,,,,,
2520,920,1,-2,,,,,,
2522,920,1,-2,,,,,,
2524,920,1,-2,,,,,,
2526,920,1,-2,,,,,,
2528,840,2,-2,,,,,,
2529,1390,,,,,,,,
2530,1410,2,,,,,,,
2532,1580,,,,,,,,2:2542|3:2543|4:2544|5:2545
2533,1750,1,1,,,,,,2:2546|3:2547|4:2548|5:2549
2534,1580,,,,,,,,2:2542|3:2543|4:2544|5:2545
2535,1330,,,,,,,,2:2546|3:2547|4:2548|5:2549
2536,1580,,,,,,,,2:2542|3:2543|4:2544|5:2545
2537,1750,1,1,,,,,,2:2546|3:2547|4:2548|5:2549
2538,1580,,,,,,,,2:2542|3:2543|4:2544|5:2545
2539,1750,1,1,,,,,,2:2546|3:2547|4:2548|5:2549
2540,1580,,,,,,,,2:2542|3:2543|4:2544|5:2545
2541,1750,1,1,,,,,,2:2546|3:2547|4:2548|5:2549
2542,1420,3,-39,,,,,,
2543,1360,12,9,,,,,,
2544,1820,1,-25,,,,,,
2545,,4,,,,,,,
2546,1750,1,1,,,,,,
2547,1750,1,1,,,,,,
2548,1750,1,1,,,,,,
2549,1750,1,1,,,,,,
2550,830,4,-12,,,,,,
2552,830,4,-12,,,,,,
2554,830,4,-12,,,,,,
2556,830,4,-12,,,,,,
2558,830,4,-12,,,,,,
2560,830,4,-12,,,,,,
2562,830,4,-12,,,,,,
2564,830,4,-12,,,,,,
2566,830,4,-12,,,,,,
2568,830,4,-12,,,,,,
2570,830,4,-12,,,,,,
2572,830,4,-12,,,,,,
2574,690,3,10,,,,,,
2575,690,,-1,,,,,,
2576,990,-1,56,,,,,,
2577,770,1,-6,,,,,,
2579,770,1,-6,,,,,,
2581,650,-3,-2,,,,,,
2583,1180,-1,-1,,,,,,
2585,1740,,-8,,,,,,
2587,800,-1,6,,,,,,
2589,1560,-6,-14,,,,,,
2591,1180,-1,-1,,,,,,
2593,1740,,-8,,,,,,
2595,800,-1,6,,,,,,
2597,1560,-6,-14,,,,,,
2599,1180,-1,-1,,,,,,
2601,1740,,-8,,,,,,
2603,1560,-6,-14,,,,,,
2605,800,-1,6,,,,,,
2607,1180,-1,-1,,,,,,
2609,1740,,-8,,,,,,
2611,1560,-6,-14,,,,,,
2613,800,-1,6,,,,,,
2615,1180,-1,-1,,,,,,
2617,1740,,-8,,,,,,
2619,800,-1,6,,,,,,
2621,1560,-6,-14,,,,,,
2623,1180,-1,-1,,,,,,
2625,1740,,-8,,,,,,
2627,800,-1,6,,,,,,
2629,1560,-6,-14,,,,,,
2631,290,3,,,,,,,
2633,560,-1,-4,,,,,,
2635,560,-1,-4,,,,,,
2637,560,-1,-4,,,,,,
2639,690,-1,-8,,,,,,
2641,690,-1,-8,,,,,,
2643,690,-1,-8,,,,,,
2645,380,-1,,,,,,,
2647,380,-1,,,,,,,
2649,380,-1,,,,,,,
2651,600,-3,,,,,,,
2653,1180,-1,-1,,,,,,
2655,1740,,-8,,,,,,
2657,800,-1,6,,,,,,
2659,1560,-6,-14,,,,,,
2661,1180,-1,-1,,,,,,
2663,1740,,-8,,,,,,
2665,800,-1,6,,,,,,
2667,1560,-6,-14,,,,,,
2669,1180,-1,-1,,,,,,
2671,1740,,-8,,,,,,
2673,800,-1,6,,,,,,
2675,1560,-6,-14,,,,,,
2677,1010,1,,,,,,,
2678,1010,1,,,,,,,
2679,1010,1,,,,,,,
2680,1010,1,,,,,,,
2681,1010,1,,,,,,,
2682,1010,1,,,,,,,
2683,1010,1,,,,,,,
2684,1010,1,,,,,,,
2685,1010,1,,,,,,,
2686,1010,1,,,,,,,
2687,1010,1,,,,,,,
2688,1010,1,,,,,,,
2689,1010,1,,,,,,,
2690,1010,1,,,,,,,
2691,1010,1,,,,,,,
2692,1010,1,,,,,,,
2693,1010,1,,,,,,,
2694,1010,1,,,,,,,
2695,1010,1,,,,,,,
2696,1010,1,,,,,,,
2697,1010,1,,,,,,,
2698,1010,1,,,,,,,
2699,1010,1,,,,,,,
2700,1010,1,,,,,,,
2701,1010,1,,,,,,,
2702,1010,1,,,,,,,
2703,1010,1,,,,,,,
2704,1010,1,,,,,,,
2705,1010,1,,,,,,,
2706,1010,1,,,,,,,
2707,1010,1,,,,,,,
2708,1010,1,,,,,,,
2709,1010,1,,,,,,,
2710,1010,1,,,,,,,
2711,1010,1,,,,,,,
2712,1010,1,,,,,,,
2713,1010,1,,,,,,,
2714,1410,3,-6,,,,,,
2715,1410,3,-6,,,,,,
2716,1010,1,,,,,,,
2717,1410,3,-6,,,,,,
2718,1410,3,-6,,,,,,
2719,1010,1,,,,,,,
2720,1410,3,-6,,,,,,
2721,1410,3,-6,,,,,,
2722,1010,1,,,,,,,
2723,1010,1,,,,,,,
2724,1410,3,-6,,,,,,
2725,1010,1,,,,,,,
2726,1410,3,-6,,,,,,
2727,1010,1,,,,,,,
2728,1410,3,-6,,,,,,
2729,1010,1,,,,,,,
2730,1410,3,-6,,,,,,
2731,1010,1,,,,,,,
2732,1410,3,-6,,,,,,
2733,1010,1,,,,,,,
2734,1410,3,-6,,,,,,
2735,1010,1,,,,,,,
2736,1410,3,-6,,,,,,
2737,1010,1,,,,,,,
2738,1410,3,-6,,,,,,
2739,1010,1,,,,,,,
2740,1410,3,-6,,,,,,
2741,1010,1,,,,,,,
2742,1410,3,-6,,,,,,
2743,1010,1,,,,,,,
2744,1410,3,-6,,,,,,
2745,1010,1,,,,,,,
2746,1410,3,-6,,,,,,
2747,1010,1,,,,,,,
2748,1410,3,-6,,,,,,
2749,2180,-1,1,,,,,,
2750,2180,-1,1,,,,,,
2751,2180,-1,1,,,,,,
2752,2180,-1,1,,,,,,
2753,2180,-1,1,,,,,,
2754,2180,-1,1,,,,,,
2755,2180,-1,1,,,,,,
2756,2180,-1,1,,,,,,
2757,2180,-1,1,,,,,,
2758,2180,-1,1,,,,,,
2759,2180,-1,1,,,,,,
2760,2180,-1,1,,,,,,
2761,2180,-1,1,,,,,,
2762,2180,-1,1,,,,,,
2763,2180,-1,1,,,,,,
2764,2180,-1,1,,,,,,
2765,2180,-1,1,,,,,,
2766,2180,-1,1,,,,,,
2767,2180,-1,1,,,,,,
2768,2180,-1,1,,,,,,
2769,2180,-1,1,,,,,,
2770,2180,-1,1,,,,,,
2771,2180,-1,1,,,,,,
2772,2180,-1,1,,,,,,
2773,1010,1,,,,,,,
2774,1010,1,,,,,,,
2775,1410,3,-6,,,,,,
